url_length,hostname_length,path_length,count_dots,count_hyphens,digit_count,digit_ratio,has_ip_address,subdomain_count,has_at_symbol,shannon_entropy_nan,relative_entropy,count_sensitive_keywords,count_brand_keywords,has_https_token_in_host,count_slashes,count_vowels_dom,status_bin
55,14,34,2,0,21,0.38181818181818183,0,1,0,1.3787834934861753,1.8557450133606666,0,0,0,4,1,1
26,17,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.6671185217847978,0,0,0,3,3,0
57,26,24,3,4,0,0.0,0,1,0,1.867633890971212,0.3317830367945182,0,0,0,3,8,0
71,15,19,3,0,0,0.0,0,1,0,2.287783719941071,0.575090417877615,0,0,0,5,5,0
31,23,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.614267372261703,0,0,0,3,7,0
34,21,1,2,1,1,0.029411764705882353,0,1,0,2.4193819456463714,0.7098589662623104,0,0,0,3,7,1
77,15,54,3,0,12,0.15584415584415584,0,1,0,1.3752793655393791,0.7009942141879788,0,0,0,10,5,0
24,16,1,3,0,0,0.0,0,2,0,1.4488156357251847,0.8584815755317793,0,0,0,3,3,0
45,8,7,1,0,6,0.13333333333333333,0,0,0,2.1609640474436813,0.9441517246297435,0,0,0,5,1,1
127,15,104,2,3,14,0.11023622047244094,0,1,0,2.0524212838293647,0.9425202985001243,0,0,0,7,5,1
85,61,17,3,1,22,0.25882352941176473,0,1,0,1.7527152789797047,1.2122650869892817,0,0,0,4,12,1
57,30,20,2,0,0,0.0,0,1,0,1.3787834934861753,0.41890325065665784,0,0,0,4,8,0
76,50,19,4,1,10,0.13157894736842105,0,3,0,1.721928094887362,0.5830283820234755,2,2,0,4,17,1
41,17,17,3,0,0,0.0,0,1,0,1.4056390622295665,0.5750003838418256,0,0,0,4,4,0
37,16,14,2,0,0,0.0,0,1,0,1.2987949406953985,0.6438801963909812,0,0,0,5,4,1
27,19,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.8259881565311301,0,0,0,3,5,0
25,17,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.5538548863001121,0,0,0,2,5,0
45,27,11,3,0,1,0.022222222222222223,0,1,0,1.4488156357251847,0.398435614604786,0,0,0,3,10,1
59,18,34,2,2,0,0.0,0,1,0,1.7609640474436812,0.22869245117312365,0,0,0,5,4,0
43,21,15,2,0,0,0.0,0,1,0,1.3787834934861753,0.4006200043732259,0,0,0,4,6,0
32,23,1,2,0,3,0.09375,0,1,0,1.4591479170272448,0.7605497124520294,0,0,0,3,6,1
43,28,8,2,1,0,0.0,0,1,0,1.657742726504889,0.4680265597197957,0,0,0,5,8,1
45,18,19,2,0,0,0.0,0,1,0,1.3787834934861753,0.366285601625265,0,0,0,4,5,0
37,16,13,2,0,6,0.16216216216216217,0,1,0,1.2987949406953985,1.0630137043232577,0,0,0,5,5,0
39,16,15,2,0,0,0.0,0,1,0,1.3787834934861753,0.47087487891911,0,0,0,4,5,0
35,26,1,3,0,0,0.0,0,2,0,1.4488156357251847,0.5022404852302388,0,0,0,3,9,0
54,31,16,2,1,2,0.037037037037037035,0,1,0,2.0588138903312014,0.39637358757896873,0,0,0,4,10,0
26,17,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7394835342101033,0,0,0,3,3,0
33,24,1,3,0,0,0.0,0,2,0,1.4488156357251847,0.5629666446624214,0,0,0,3,9,0
27,15,4,2,0,0,0.0,0,1,0,1.3787834934861753,0.5237655745995642,0,0,0,4,4,0
59,31,21,5,0,10,0.1694915254237288,0,3,0,1.3516441151533924,0.8564072418288924,0,0,0,3,6,1
22,7,7,1,0,0,0.0,0,0,0,1.3709505944546687,1.0081610247912471,0,0,0,3,3,1
147,30,38,6,4,21,0.14285714285714285,0,1,1,2.7032433566073992,0.7507675316214935,0,0,0,7,13,1
43,19,17,3,1,2,0.046511627906976744,0,2,0,1.617189572592715,0.7467436127868747,0,0,0,6,5,1
289,33,64,3,1,67,0.23183391003460208,0,1,0,2.8879838176914108,0.7990636677703498,0,0,0,9,7,1
21,7,6,1,0,1,0.047619047619047616,0,0,0,1.3709505944546687,1.2526098422053917,0,0,0,3,3,1
51,19,25,2,1,0,0.0,0,1,0,1.5709505944546687,0.3189785646302954,0,0,0,6,6,1
36,27,1,2,1,3,0.08333333333333333,0,1,0,1.8423709931771084,0.493063800149447,0,0,0,3,7,1
22,14,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7720546480895836,0,0,0,3,3,0
26,18,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7214932519574629,0,0,0,3,5,0
81,27,47,2,0,17,0.20987654320987653,0,1,0,1.2987949406953985,0.7409407669745638,0,0,0,5,8,1
111,18,86,2,4,0,0.0,0,0,0,1.7381493331928664,0.2879331715210411,2,0,0,6,8,1
28,21,0,2,0,1,0.03571428571428571,0,1,0,1.5219280948873621,0.7785692720656285,0,0,0,2,6,1
84,9,68,1,9,0,0.0,0,0,0,1.4716022614097979,0.48221548956611254,0,0,0,4,4,0
27,20,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.934686028103364,0,0,0,2,4,0
33,13,13,2,0,0,0.0,0,1,0,1.2987949406953985,0.6506796148546338,0,0,0,5,3,0
36,27,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.4484326475406045,0,0,0,3,11,1
55,47,1,3,2,0,0.0,0,2,0,1.8910611120726526,0.31394565707426175,0,0,0,3,15,0
236,15,48,2,1,88,0.3728813559322034,0,0,0,2.673785595221648,1.5050004909211263,2,0,0,9,5,1
40,17,16,1,1,0,0.0,0,0,0,1.6644977792004612,0.5195903465049811,0,0,0,4,5,0
32,25,0,2,0,1,0.03125,0,1,0,1.5219280948873621,0.5182974709043259,0,0,0,2,7,1
51,32,12,2,0,0,0.0,0,1,0,1.2987949406953985,0.4593879722583929,0,0,0,5,10,0
27,11,9,2,0,0,0.0,0,1,0,1.3787834934861753,0.8684753345091446,0,0,0,4,3,0
38,31,0,2,0,4,0.10526315789473684,0,1,0,1.5219280948873621,0.7971054836783079,0,0,0,2,7,1
35,28,0,2,0,1,0.02857142857142857,0,1,0,1.5219280948873621,0.6102907146304208,0,0,0,2,8,1
64,15,5,2,0,7,0.109375,0,1,0,2.610577243331642,0.9057283310259971,0,0,0,4,4,0
44,20,16,2,1,0,0.0,0,1,0,1.75,0.47068732094932414,0,0,0,4,8,0
70,37,26,3,4,4,0.05714285714285714,0,1,0,1.867633890971212,0.4060629531854173,0,1,0,3,12,1
51,23,20,2,1,0,0.0,0,1,0,1.657742726504889,0.33058791333535975,0,0,0,5,8,1
58,22,15,2,0,0,0.0,0,0,0,2.0588138903312014,0.510429066823687,0,0,0,4,6,1
105,17,81,3,1,5,0.047619047619047616,0,2,0,1.6879430945989,0.23350910000270642,2,0,0,9,4,1
26,19,0,1,0,0,0.0,0,0,0,1.5,0.8553746855349273,0,0,0,2,7,0
110,13,89,2,14,6,0.05454545454545454,0,1,0,1.4447470033120826,0.43320801018373667,0,0,0,6,3,0
51,42,1,6,0,0,0.0,0,5,0,1.295461844238322,0.7194151945280539,0,0,0,3,14,1
33,26,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.6288797864566029,0,0,0,2,11,0
55,36,11,4,3,3,0.05454545454545454,0,3,0,1.867633890971212,0.48120886223764764,1,0,0,3,9,1
101,25,69,3,1,0,0.0,0,1,0,1.4299111709758698,0.31999006369252175,0,0,0,9,9,1
31,22,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.40090978289468804,0,0,0,3,8,0
136,38,81,2,1,13,0.09558823529411764,0,1,0,2.4164997849817103,0.6751843234904517,0,0,0,7,13,1
53,24,22,2,0,1,0.018867924528301886,0,1,0,1.2987949406953985,0.367948266164719,0,0,0,5,8,1
53,17,29,2,0,0,0.0,0,1,0,1.8365916681089791,0.4305111510709863,0,0,0,4,6,0
29,11,10,1,0,0,0.0,0,0,0,1.792481250360578,0.5405156794214324,0,0,0,3,3,0
43,16,19,2,1,0,0.0,0,1,0,1.75,0.6777011776483284,0,0,0,4,4,0
121,13,18,7,1,2,0.01652892561983471,0,1,0,2.3184111211812897,0.48727541210753417,2,0,0,14,0,1
64,17,40,2,4,6,0.09375,0,1,0,1.7381493331928664,0.40702916863334443,0,0,0,6,6,0
24,15,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.717093784018219,0,0,0,3,4,0
52,24,21,3,0,0,0.0,0,2,0,1.6854752972273344,0.4482866241876107,0,0,0,5,9,0
33,26,0,2,0,4,0.12121212121212122,0,1,0,1.5219280948873621,0.6899127654545433,0,0,0,2,6,0
20,11,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.917896507713544,0,0,0,3,3,0
77,14,55,2,8,2,0.025974025974025976,0,1,0,1.6457113704075783,0.3626203308952545,0,0,0,6,5,0
102,17,77,2,14,6,0.058823529411764705,0,1,0,1.4179493739444213,0.4728724940728995,0,0,0,5,5,0
61,27,26,2,4,0,0.0,0,1,0,1.8464393446710154,0.23217190120713785,0,0,0,3,9,0
56,16,32,2,0,0,0.0,0,1,0,1.3787834934861753,0.41485435532441656,0,0,0,4,6,1
37,28,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.3394130974897862,0,0,0,3,10,0
121,46,19,5,0,27,0.2231404958677686,0,4,0,2.5941178916311856,1.0312957347335354,3,2,0,4,15,1
48,15,25,3,1,0,0.0,0,1,0,1.811278124459133,0.29021709419761255,0,0,0,3,3,0
32,23,1,3,0,0,0.0,0,2,0,1.4488156357251847,0.7625293419416413,0,0,0,3,6,0
23,16,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.9216656990271193,0,0,0,2,5,0
19,10,1,2,0,0,0.0,0,1,0,1.4591479170272448,1.25823255670542,0,0,0,3,1,0
35,16,12,2,1,0,0.0,0,1,0,1.8423709931771084,0.5193234256090355,0,0,0,3,4,0
28,19,1,1,0,0,0.0,0,0,0,1.3709505944546687,0.6412548542625466,0,0,0,3,7,0
57,17,32,2,4,2,0.03508771929824561,0,1,0,1.823067982273661,0.33284689956908037,0,0,0,4,2,0
42,13,22,3,7,0,0.0,0,1,0,2.440251218626855,1.6359390840159065,0,0,0,4,3,1
113,15,76,2,1,10,0.08849557522123894,0,1,0,2.260820318171659,0.5088121494314487,0,0,0,7,5,1
83,15,61,2,7,11,0.13253012048192772,0,1,0,1.6691803368667308,0.6364934466187729,0,0,0,3,6,0
127,50,19,4,1,19,0.14960629921259844,0,3,0,2.794653473544342,0.8582690825018575,3,2,0,4,17,1
79,17,55,3,2,0,0.0,0,1,0,1.610577243331642,0.2760604778597382,0,0,0,8,5,1
70,24,39,2,1,4,0.05714285714285714,0,1,0,1.4911148500551856,0.4650552269253037,0,0,0,7,9,1
66,21,18,4,1,0,0.0,0,1,1,2.469670487371862,1.1013206317241846,0,0,0,4,8,1
63,21,35,2,0,2,0.031746031746031744,0,1,0,1.1567796494470395,0.42624635725525245,0,0,0,7,5,1
76,14,34,2,0,13,0.17105263157894737,0,1,0,2.0588138903312014,1.0281951501248516,0,0,0,4,3,1
30,18,5,2,0,0,0.0,0,1,0,1.3787834934861753,0.5795895736834406,0,0,0,4,6,1
72,16,49,3,1,1,0.013888888888888888,0,1,0,1.5510981710072647,0.22651886057530285,0,0,0,7,5,1
133,27,99,2,2,0,0.0,0,1,0,1.3216069583883467,0.3290719448761949,2,0,0,12,8,1
127,50,19,4,1,23,0.18110236220472442,0,3,0,2.794653473544342,0.891181757819882,3,2,0,4,17,1
21,13,1,2,0,4,0.19047619047619047,0,1,0,1.4591479170272448,1.611395456300618,0,0,0,3,2,1
47,21,19,1,1,2,0.0425531914893617,0,0,0,1.6644977792004612,0.5671801625818113,0,0,0,4,8,1
154,40,97,2,2,8,0.05194805194805195,0,1,0,2.502598068247261,0.3861936816270323,0,0,0,7,13,1
53,23,22,2,1,2,0.03773584905660377,0,1,0,2.0588138903312014,0.35848289273049666,0,0,0,4,6,0
52,15,30,2,2,5,0.09615384615384616,0,1,0,2.1219280948873624,0.6302852456062523,0,0,0,4,4,0
67,26,34,3,2,0,0.0,0,1,0,1.8464393446710154,0.2109499692235004,0,0,0,4,8,0
28,20,1,1,0,0,0.0,0,0,0,1.3709505944546687,0.6199408155082159,0,0,0,3,6,0
35,28,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.6746777281423182,0,0,0,2,11,0
75,39,29,3,2,6,0.08,0,2,0,2.054585169337799,0.34854534822695554,0,2,0,5,13,1
26,17,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7494604644008537,0,0,0,3,5,0
76,44,24,5,0,1,0.013157894736842105,0,3,0,1.3485878960124222,0.3605239273069517,1,0,0,5,15,1
33,25,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.3827058719324181,0,0,0,3,8,0
29,22,0,2,0,0,0.0,0,1,0,1.5219280948873621,1.0124699074928039,0,0,0,2,6,1
45,18,20,2,1,0,0.0,0,1,0,1.75,0.28732188740125,0,0,0,4,5,0
23,15,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.8461198662327266,0,0,0,3,3,0
40,23,10,5,0,0,0.0,0,3,0,1.3516441151533924,0.4866166150128481,0,0,0,3,4,0
47,29,11,2,0,0,0.0,0,1,0,1.3787834934861753,0.33212395071135214,0,0,0,4,8,0
47,12,27,2,0,0,0.0,0,1,0,1.75,0.42399559873564224,0,0,0,4,2,0
24,17,0,2,0,0,0.0,0,1,0,1.5219280948873621,1.01102615622893,0,0,0,2,5,0
36,28,1,3,0,0,0.0,0,2,0,1.4488156357251847,0.6547012075793497,0,0,0,3,10,0
61,31,23,2,1,0,0.0,0,1,0,1.75,0.38249590887402324,0,0,0,4,9,0
82,15,60,3,0,0,0.0,0,1,0,1.7295739585136223,0.42216890774615057,0,0,0,6,4,0
38,19,11,1,1,0,0.0,0,0,0,1.792481250360578,0.48204142199259936,1,0,0,3,7,1
61,20,33,2,0,0,0.0,0,1,0,1.0408520829727552,0.38441916418484423,1,0,0,9,7,1
65,29,29,2,1,10,0.15384615384615385,0,1,0,2.0588138903312014,0.7665630293107009,0,0,0,4,9,1
41,13,21,3,1,7,0.17073170731707318,0,1,0,1.7527152789797047,0.7996536937409473,0,0,0,4,3,0
21,12,1,2,0,0,0.0,0,1,0,1.4591479170272448,1.0044810443230479,0,0,0,3,3,0
41,17,16,2,0,0,0.0,0,1,0,1.3787834934861753,0.5104678793606714,0,0,0,4,6,0
45,25,12,3,0,0,0.0,0,1,0,1.4488156357251847,0.2690577298910301,0,0,0,3,7,0
59,19,33,1,1,0,0.0,0,0,0,1.4466166676282082,0.29719149437286657,1,0,0,6,6,1
58,41,10,5,0,0,0.0,0,3,0,1.3516441151533924,0.36363554073267,0,0,0,3,12,1
71,19,45,3,4,0,0.0,0,1,0,1.8262452584026092,0.42388688413920017,0,0,0,5,5,0
25,16,1,3,0,0,0.0,0,2,0,1.4488156357251847,0.8229478457759376,0,0,0,3,1,0
148,31,109,2,18,16,0.10810810810810811,0,0,0,1.2901208527411523,0.62621183819398,0,1,0,5,11,1
25,16,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5448756919703984,0,0,0,3,5,0
137,15,114,3,0,36,0.26277372262773724,0,1,0,1.1069944266864,3.0501861610303864,0,0,0,4,5,0
51,25,19,3,0,0,0.0,0,1,0,1.4056390622295665,0.3886256846535465,0,0,0,4,8,1
66,28,31,3,0,0,0.0,0,1,0,1.3516441151533924,0.43796220688456716,0,0,0,5,8,0
55,38,10,5,2,0,0.0,0,3,0,1.789929075309999,0.5185898899901026,0,0,0,3,12,1
29,21,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.7178017084771366,0,0,0,3,6,0
80,21,52,4,0,2,0.025,0,2,0,1.4716022614097979,0.4298524799975116,0,0,0,9,5,1
102,13,81,1,10,6,0.058823529411764705,0,0,0,1.450467463408549,0.5977368589698795,0,0,0,5,5,0
29,21,1,2,0,2,0.06896551724137931,0,1,0,1.4591479170272448,0.8000884516541333,0,0,0,3,5,0
75,15,52,3,1,0,0.0,0,1,0,1.4299111709758698,0.2580540418934525,0,0,0,9,4,1
52,19,25,1,1,0,0.0,0,0,0,1.6644977792004612,0.41775925833660443,0,0,0,4,7,0
39,19,13,3,0,0,0.0,0,1,0,1.4488156357251847,0.6033702378220911,0,0,0,3,5,0
96,31,58,2,6,0,0.0,0,1,0,1.7381493331928664,0.32338055422490997,0,0,0,4,9,0
49,16,25,2,0,0,0.0,0,1,0,1.8365916681089791,0.5864540538899471,0,0,0,4,7,0
56,17,32,1,3,6,0.10714285714285714,0,0,0,1.617189572592715,0.49023245531051096,0,0,0,6,6,0
124,24,83,2,2,6,0.04838709677419355,0,1,0,2.5016094970590275,0.4533304263219644,0,0,0,7,8,1
126,61,10,3,4,43,0.3412698412698413,0,1,0,2.6062389286533896,1.3170963517559708,0,0,0,3,11,1
18,11,0,1,0,0,0.0,0,0,0,1.5,0.9149061024263845,0,0,0,2,2,0
53,20,26,3,0,0,0.0,0,1,0,1.4056390622295665,0.2713970227966177,0,0,0,4,7,0
44,20,17,3,0,0,0.0,0,2,0,1.4056390622295665,0.4183198182963521,0,0,0,4,6,1
50,16,27,3,0,3,0.06,0,0,0,1.4056390622295665,0.608973596312613,1,0,0,4,6,1
56,12,36,3,0,2,0.03571428571428571,0,1,0,1.617189572592715,0.4791463067961078,0,0,0,6,5,0
25,17,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.6625189437235267,0,0,0,3,4,0
34,16,10,2,0,0,0.0,0,1,0,1.3787834934861753,0.7148547756915797,0,0,0,4,7,0
25,17,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7884390704294086,0,0,0,3,8,1
62,15,40,2,3,6,0.0967741935483871,0,0,0,1.7295739585136223,0.5490379642176274,0,0,0,6,6,0
57,14,28,3,0,6,0.10526315789473684,0,1,0,1.9717472571281809,0.5902866466290047,0,0,0,5,3,1
358,23,2,2,0,51,0.1424581005586592,0,1,0,1.919240704636849,1.0708070902440427,0,0,0,4,7,1
106,14,85,3,1,4,0.03773584905660377,0,1,0,1.962806631693174,0.2973737929333688,0,0,0,7,3,0
48,15,25,2,0,0,0.0,0,1,0,1.8423709931771084,0.5012900482336496,0,0,0,3,5,0
38,29,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.6159007709855494,0,0,0,3,10,1
58,15,36,1,5,1,0.017241379310344827,0,0,0,1.6767370300521325,0.4865363847265745,0,0,0,4,3,0
131,19,104,2,4,15,0.11450381679389313,0,1,0,2.440223928941852,0.576510123809086,0,0,0,4,5,1
99,15,76,2,2,8,0.08080808080808081,0,1,0,1.6140054628542204,0.5735183668668473,0,0,0,7,5,1
31,18,0,2,0,4,0.12903225806451613,0,1,0,1.584962500721156,0.8749902173511831,0,0,0,2,6,0
92,15,18,3,1,2,0.021739130434782608,0,1,0,2.4772170014624826,0.65072395885203,0,0,0,4,5,1
25,16,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7634530214021662,0,0,0,3,4,0
94,24,43,7,0,15,0.1595744680851064,0,2,1,1.8322488896002307,1.0194754196605031,0,0,0,4,9,1
31,23,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.43952782023982845,0,0,0,2,7,0
126,50,19,4,1,19,0.15079365079365079,0,3,0,2.794653473544342,0.7712596825937261,3,2,0,4,17,1
97,16,73,3,4,0,0.0,0,1,0,1.8262452584026092,0.2744140820197051,0,0,0,5,4,0
20,13,0,2,0,0,0.0,0,1,0,1.5219280948873621,1.0306219054818897,0,0,0,2,4,1
39,13,19,1,0,3,0.07692307692307693,0,0,0,1.061278124459133,0.7281541862940121,0,0,0,6,2,1
51,16,22,2,0,5,0.09803921568627451,0,0,0,1.5,0.6046157682273348,0,0,0,4,5,1
90,15,68,2,5,6,0.06666666666666667,0,1,0,1.6493974703476992,0.453952405704221,0,0,0,8,4,0
60,16,37,1,2,3,0.05,0,0,0,1.4911148500551856,0.4103427471611277,0,0,0,7,5,1
56,20,29,2,2,10,0.17857142857142858,0,1,0,2.1219280948873624,0.9982306525508519,0,0,0,4,7,1
29,20,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5739260509545063,0,0,0,3,7,0
45,12,26,1,0,3,0.06666666666666667,0,0,0,1.061278124459133,0.505489224381884,0,0,0,6,4,0
31,22,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.4004574747919917,0,0,0,3,8,0
78,69,1,4,2,9,0.11538461538461539,0,3,0,1.8464393446710154,0.6690726290583097,0,0,0,3,11,1
91,12,71,2,0,9,0.0989010989010989,0,0,0,1.6493974703476992,0.5830909863525364,0,0,0,8,5,0
77,17,53,1,4,8,0.1038961038961039,0,0,0,1.6767370300521325,0.42721971275823284,0,0,0,5,5,0
63,24,32,3,3,0,0.0,0,1,0,1.8954618442383218,0.3310138655244616,0,0,0,3,6,0
41,16,18,3,0,4,0.0975609756097561,0,1,0,1.3516441151533924,0.8871488214691803,0,0,0,5,4,1
54,45,1,4,2,5,0.09259259259259259,0,3,0,1.8464393446710154,0.4875150850008184,0,0,0,3,9,1
26,9,10,2,0,1,0.038461538461538464,0,0,0,1.4591479170272448,1.0065657418515288,0,0,0,3,2,1
84,17,60,2,10,2,0.023809523809523808,0,1,0,1.5683182557028439,0.44688264725228305,0,0,0,5,6,0
21,6,7,1,0,3,0.14285714285714285,0,0,0,1.3709505944546687,1.1714491635480384,0,0,0,3,2,1
99,16,9,2,2,11,0.1111111111111111,0,1,0,2.996630848284676,0.948162212713607,0,0,0,4,6,0
34,25,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7349765756996003,0,0,0,3,6,0
81,27,47,2,0,15,0.18518518518518517,0,1,0,1.2987949406953985,0.7397909379961275,0,0,0,5,8,1
42,21,14,1,0,0,0.0,0,0,0,1.1488348542809166,0.5860033391014529,0,0,0,5,9,1
62,19,35,2,2,0,0.0,0,1,0,1.8365916681089791,0.30925567818824073,0,0,0,4,4,0
45,25,13,2,0,0,0.0,0,1,0,1.8423709931771084,0.4563506896529792,0,0,0,3,8,0
126,50,19,4,1,21,0.16666666666666666,0,3,0,2.794653473544342,0.8976528957246324,3,2,0,4,17,1
20,13,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.9545514421578433,0,0,0,2,5,0
86,17,3,3,1,5,0.05813953488372093,0,1,0,2.5220552088742005,0.8307168103335607,0,0,0,4,6,1
45,20,18,2,1,0,0.0,0,1,0,1.657742726504889,0.33785317317985375,0,0,0,5,5,0
59,20,31,3,3,0,0.0,0,1,0,1.8954618442383218,0.4110825011943515,0,0,0,3,4,0
48,25,16,3,1,1,0.020833333333333332,0,1,0,1.811278124459133,0.3117674387932981,0,0,0,3,7,0
104,17,61,3,1,0,0.0,0,0,1,2.0602489763846963,0.6968983718056571,0,0,0,10,7,1
41,34,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.6983980157078402,0,0,0,2,12,1
43,12,23,3,0,0,0.0,0,0,0,1.4056390622295665,0.5780617903216029,0,0,0,4,5,1
41,17,17,1,2,0,0.0,0,0,0,1.75,0.6275621536553123,0,0,0,4,5,0
38,18,12,2,0,0,0.0,0,0,0,1.3787834934861753,0.627927743261227,0,0,0,4,6,1
21,6,8,1,0,3,0.14285714285714285,0,0,0,1.3709505944546687,1.8786001037163649,0,0,0,3,1,1
30,6,4,1,0,12,0.4,0,0,0,1.8423709931771084,2.6735511319321774,0,0,0,3,0,1
44,35,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5500666391799802,0,0,0,3,14,0
44,24,13,2,0,1,0.022727272727272728,0,1,0,1.2987949406953985,0.3346530252120278,0,0,0,5,8,1
33,24,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7083906250418418,0,0,0,3,8,1
31,23,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5054979248586771,0,0,0,3,8,0
67,21,39,1,0,4,0.05970149253731343,0,0,0,1.5709505944546687,0.5852275027604519,1,0,0,6,9,1
57,16,33,2,0,0,0.0,0,1,0,1.8365916681089791,0.562323824413028,0,0,0,4,7,0
33,18,7,1,0,0,0.0,0,0,0,1.3709505944546687,0.5991680612670548,0,0,0,3,6,1
71,28,36,2,3,0,0.0,0,1,0,1.8464393446710154,0.39031652689188107,0,0,0,4,9,0
49,14,8,4,1,0,0.0,0,1,1,2.469670487371862,1.300919819936501,0,0,0,4,9,1
36,20,9,2,0,0,0.0,0,1,0,1.8423709931771084,0.4581918172208457,0,0,0,3,6,0
29,8,13,2,0,2,0.06896551724137931,0,0,0,1.3787834934861753,0.8707940304822352,0,0,0,4,1,0
112,9,10,2,0,27,0.24107142857142858,0,0,0,2.660673233416842,1.5621512624133174,1,0,0,3,3,1
61,15,39,2,5,0,0.0,0,1,0,2.287783719941071,0.48179596708589867,0,0,0,3,4,0
110,23,64,3,1,4,0.03636363636363636,0,1,0,2.7373227798185953,1.5419671029588196,0,0,0,8,5,1
32,23,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5177752350824985,0,0,0,3,5,0
127,61,10,3,4,38,0.2992125984251969,0,1,0,2.6062389286533896,1.1647993986105758,0,0,0,3,13,1
135,19,109,2,14,0,0.0,0,1,0,1.3778903318832147,0.3981062945656614,0,0,0,4,5,0
42,25,9,2,0,8,0.19047619047619047,0,1,0,1.4591479170272448,1.260601156702974,0,0,0,3,6,1
35,28,0,2,0,1,0.02857142857142857,0,1,0,1.5219280948873621,0.7608504569320796,0,0,0,2,10,1
34,14,13,2,0,0,0.0,0,1,0,1.8423709931771084,0.5502986549554326,0,0,0,3,5,0
21,12,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.8073500942852797,0,0,0,3,2,0
27,18,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.646744229891798,0,0,0,3,3,0
49,14,28,2,1,0,0.0,0,1,0,1.657742726504889,0.635921188091516,1,0,0,5,2,1
71,31,33,3,2,0,0.0,0,1,0,1.8464393446710154,0.3878003753202518,0,0,0,4,10,0
56,7,42,1,0,3,0.05357142857142857,0,0,0,1.6767370300521325,0.5058318580053395,1,1,0,5,2,0
35,16,11,2,0,0,0.0,0,1,0,1.4591479170272448,0.48516145140765493,0,0,0,3,5,0
66,19,39,3,1,3,0.045454545454545456,0,1,0,1.617189572592715,0.3570103700980762,0,0,0,6,4,1
103,18,78,3,11,7,0.06796116504854369,0,2,0,1.6152502650882519,0.4511728189457824,0,0,0,6,4,0
106,22,77,3,2,16,0.1509433962264151,0,1,0,1.610577243331642,0.39197497837807255,0,0,0,8,10,1
41,18,16,3,0,1,0.024390243902439025,0,1,0,1.4488156357251847,0.5911513540244521,0,0,0,3,5,1
38,18,13,3,0,0,0.0,0,1,0,1.4488156357251847,0.5727830950488171,0,0,0,3,6,0
38,21,9,2,1,1,0.02631578947368421,0,1,0,1.8423709931771084,0.5448092084536574,0,0,0,3,6,1
25,17,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.6486238226533555,0,0,0,3,6,0
27,19,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.6209067674878015,0,0,0,3,6,0
186,20,42,2,7,58,0.3118279569892473,0,1,0,2.9261071038295574,1.4343072343471857,0,0,0,5,5,1
78,16,55,2,7,0,0.0,0,1,0,1.6894822670191825,0.2702943641544753,0,0,0,5,5,0
37,20,9,3,0,0,0.0,0,1,0,1.4488156357251847,0.5969082822354125,0,0,0,3,6,0
55,26,21,5,0,4,0.07272727272727272,0,3,0,1.3516441151533924,0.5057766978614283,0,0,0,3,7,1
177,17,33,3,1,54,0.3050847457627119,0,1,0,2.813209829505895,1.2119970022617026,1,0,0,7,5,1
59,12,39,2,3,4,0.06779661016949153,0,1,0,2.054585169337799,0.4458158342222883,0,0,0,5,2,0
55,33,14,7,0,0,0.0,0,3,0,1.2406705316766884,0.6058763539751677,0,0,0,3,5,1
